Titel,Year,Make,Model,Price,Search Model,Transmission,Mileage,Location,Description,Flags,URL
2005 Chevrolet aveo,2005,Chevrolet,aveo,2900000,,automatic,216000,Calera,Vendo o Permuto por otro auto de mayor valor! Aveo automático papeles al día transferible! Más información [hidden information],['al dia'],https://web.facebook.com/marketplace/item/725068343029800/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2015 Chevrolet spark,2015,Chevrolet,spark,4200000,,automatic,12000,Peñalolén,"Chevrolet spark año 2015 en buen estado con todo sus papeles al día, no tiene deudas ni partes. Muy cómodo.",['al dia'],https://web.facebook.com/marketplace/item/1649651982456552/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
1996 Chevrolet luv,1996,Chevrolet,luv,3100000,,automatic,434430,Valparaíso,"Camioneta doble cabina con documentos al dia, trasferible, inyeccion electronica, precio conversable. [hidden information]","['conversable', 'al dia']",https://web.facebook.com/marketplace/item/940867880757532/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2016 Chevrolet orlando 3 corridas de asientos,2016,Chevrolet,orlando 3 corridas de asientos,9590000,,automatic,142000,Las Condes,"Excelente oportunidad, top de línea, caja automática, sunroof, 3 corridas de asientos, 142.000 kms, climatizador, gran rendimiento, vale la pena su revisión!!! Todas las formas de pago :D !! Crédito inicial desde $[hidden information]%) Tarjetas de crédito/debito Vehículo en parte de pago Contado",['parte'],https://web.facebook.com/marketplace/item/380815204875838/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2019 Chevrolet spin activ 7 1.8 aut,2019,Chevrolet,spin activ 7 1.8 aut,9790000,,automatic,42000,La Florida,"CHEVROLET SPIN SPIN ACTIV 7 1.8 AUT 2019 Precio: $9.790.000 -Contamos con las mejores opciones de Financiamiento. 💸 -Recibimos Vehiculo en Parte de Pago. 🤝 -Opciones de pago, efectivo, debito, credito, transferencia, Webpay. Asesor Comercial - Mario Salazar C 📱+ [hidden information]",['parte'],https://web.facebook.com/marketplace/item/2082566472101799/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2006 Chevrolet trailblazer,2006,Chevrolet,trailblazer,5900000,,automatic,260000,Maule,"Chevrolet Trailblazer año 2005 LT, motor 4.2 Vortec, 4x4, 3 corridas de asientos full equipo. Levante y espaciadores 2"", neumáticos nuevos, viscoso original nuevo, mantenciones al día, full led. Detalles de tapiz asiento del conductor y cargar el aire acondicionado. Valor conversable","['conversable', 'al dia']",https://web.facebook.com/marketplace/item/393877906753556/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2011 Chevrolet traverse ltsu 5p,2011,Chevrolet,traverse ltsu 5p,8480000,,automatic,106000,Viña del Mar,"Angelica Cordero 📞9*6709*9568 contacto@*mrcar.cl Tiene detalles estéticos leves por el año, versión full tope de línea, interior de cuero, asientos calefaccionados y con ajuste eléctrico, tiene tracción integral control de tracción y estabilidad, control crucero con limitador de velocidad, 3 corridas de asientos con climatizador.",['detalles menores'],https://web.facebook.com/marketplace/item/371499105690100/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2019 Chevrolet sail,2019,Chevrolet,sail,7490000,,automatic,11000,Santiago,"Financiamiento disponible
Vehículo impecable
WhatsApp [hidden information]",[],https://web.facebook.com/marketplace/item/833762045479641/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2023 Chevrolet sail ls 1.5 mt,2023,Chevrolet,sail ls 1.5 mt,8490000,,automatic,37000,Santiago,"¡¡VEHÍCULO EN EXCELENTES CONDICIONES!! PRECIO CRÉDITO: $8.490.000 PRECIO CONTADO: $8.990.000 TENEMOS OPCIONES DE FINANCIAMIENTO, DESDE EL 20% DE PIE ACEPTAMOS EFECTIVO, TRANSFERENCIA, CHEQUES Y AUTOS COMO MEDIO DE PAGO. SOMOS CAR OUTLET, CONTAMOS CON MÁS DE 150 VEHÍCULOS EN STOCK. MARIAN AMAYA EJECUTIVA DE VENTAS [hidden information]",[],https://web.facebook.com/marketplace/item/882343970358889/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2023 Chevrolet furgon n400,2023,Chevrolet,furgon n400,8500000,,automatic,13000,Curicó,6 meses de uso...impecable,[],https://web.facebook.com/marketplace/item/425622346504626/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2019 Chevrolet n300 desarme,2019,Chevrolet,n300 desarme,777777,,automatic,99000,Santiago,al desarme,['desarme'],https://web.facebook.com/marketplace/item/361991103482706/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2018 Chevrolet cruze lt,2018,Chevrolet,cruze lt,8990000,,automatic,23000,Lo Barnechea,"Único dueño, dos llaves, automático, smart key, muy pocos kms. Alza vidrios eléctrico, climatizador, CarPlay entre otras cosas. Se vende por necesidad. Auto ideal para moverse en la ciudad, tiene un par de detalles estéticos. Contamos con opción de financiamiento",['detalles menores'],https://web.facebook.com/marketplace/item/415472607639815/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2020 Chevrolet spin 1.8 premier at,2020,Chevrolet,spin 1.8 premier at,8990000,,automatic,90000,La Florida,"MARCA: CHEVROLET MODELO: SPIN 1.8 PREMIER AT TRANSMISION: AUTOMATICA AÑO: 2020 COMBUSTIBLE: BENCINA KILOMETRAJE: 90000 COLOR: NEGRO LLAVES: 1 PATENTE: LVPT71 PRECIO CONTADO: $9.490.000 PRECIO FINANCIAMIENTO: $8.990.000 Ejecutivo de ventas: Gustavo Castro Somos ASTARA RETAIL “Patio Outlet La Florida” – Avenida La Florida #8988, Santiago",[],https://web.facebook.com/marketplace/item/1089747828976494/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2009 Chevrolet 325i 6 en línea,2009,Chevrolet,325i 6 en línea,8890000,,automatic,209000,San Felipe,"INMACULADO, verlo es comprarlo. 
Documentos al día, transferencia inmediata.",['al dia'],https://web.facebook.com/marketplace/item/728060389416720/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2014 Chevrolet orlando,2014,Chevrolet,orlando,6980000,,automatic,199000,Cerrillos,Impecable Full equipo Automático caja sexta 3 corridas de asientos 2.4cc Todo funcionando y al día Podría recibir vehículo en parte de pago Más información al número [hidden information],"['al dia', 'parte']",https://web.facebook.com/marketplace/item/1083434422878177/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2007 Chevrolet captiva,2007,Chevrolet,captiva,6800000,,automatic,19000,Chillán,Se vende chevrolet captiva 2007 kilómetros 163.00 precio 6800000 convesable,[],https://web.facebook.com/marketplace/item/866767515138273/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2018 Chevrolet cavalier,2018,Chevrolet,cavalier,7000000,,automatic,114000,Santiago,No description,[],https://web.facebook.com/marketplace/item/942803220919171/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2020 Chevrolet dmax 4x4 2.5 diesel automÁtico,2020,Chevrolet,dmax 4x4 2.5 diesel automÁtico,8490000,,automatic,78000,Santiago,"🚗 CHEVROLET DMAX 4X4 2.5 DIESEL AUTOMÁTICO ☑️Se vende vehículo siniestrado, con un leve daño frontal - le faltan algunas terminaciones, Airbag Activos. 🚗¡Ven y descubre nuestra amplia gama de autos full equipo! 💥 📍 Ubicación: Entrada de Camino a Noviciado 1101, Comuna de Pudahuel. ⏰ Horario: Lunes a viernes de 9:00 a 18:00 hrs, sábado de 9:00 a 14:00 hrs. 📞 Contáctanos para más información: +5️⃣ 6️⃣ 9️⃣ 6️⃣ 2️⃣ 6️⃣ 1️⃣ 4️⃣ 3️⃣ 6️⃣ 3️⃣ 🌟¡Oportunidad única de conseguir tu auto a un precio increíble! ¡Te esperamos! 🌟",[],https://web.facebook.com/marketplace/item/1446860949372182/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2015 Chevrolet captiva,2015,Chevrolet,captiva,8000000,,automatic,138000,Tomé,"Chevrolet Captiva 2.4 , vehículo familiar, tres corridas de asiento, entrego con papeles al día . Precio conversable.","['conversable', 'al dia']",https://web.facebook.com/marketplace/item/413236464722858/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2004 Chevrolet trailblazer,2004,Chevrolet,trailblazer,5800000,,automatic,227000,Santa Cruz,"Vendo trialblazer 2004, full, de uso diario, papeles al día y transferible sin problemas, podría permutar por algún vitara o samurai, $5.800.000 conversable","['conversable', 'al dia']",https://web.facebook.com/marketplace/item/1462496794343274/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
1998 Chevrolet suburban,1998,Chevrolet,suburban,5190000,,automatic,100000,Rengo,"VENDO POR ENCARGO PROYECTO SUBURBAN Chevrolet Suburban 1998 5.7 V8 4x2 Motor impecable , interior no terminado. Look GMC $5.800.000 Transferible Se encuentra en Rengo, sexta region. NUMERO DE CONTACTO: [hidden information] IGNACIO FAEZ",[],https://web.facebook.com/marketplace/item/710256607929646/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2016 Chevrolet orlando ls 2.4 automatica cuero,2016,Chevrolet,orlando ls 2.4 automatica cuero,3500000,,automatic,250000,La Florida,Vehículo tranferible muchas multas  problema motor precio conversable,"['conversable', 'multas']",https://web.facebook.com/marketplace/item/937975441215020/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2001 Chevrolet s10 apache,2001,Chevrolet,s10 apache,2500000,,automatic,209000,Traiguén,Se vende camioneta Chevrolet S10 automática en buen estado,[],https://web.facebook.com/marketplace/item/1618676182211864/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2008 Chevrolet captiva,2008,Chevrolet,captiva,8500000,,automatic,150000,Chillán,"Se vende chevrolet captiva año 2008, papeles al día, el precio es totalmente conversable duda llamar al + [hidden information] con jose duran","['conversable', 'al dia']",https://web.facebook.com/marketplace/item/675630887902993/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2008 Chevrolet silverado,2008,Chevrolet,silverado,10000000,,automatic,199000,Pumanque,Se vende Chevrolet silverado Totalmente operativa Ningún detalle Papeles al día Aire acondicionado Mandos al volante Velocidad crucero Etc.. también se puede permutar por un furgón más Plata a favor!,['al dia'],https://web.facebook.com/marketplace/item/7629034730494020/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
1997 Chevrolet tahoe,1997,Chevrolet,tahoe,3000000,,automatic,200000,San Joaquín,sin documentos al dia por deuda pero se puede hacer prescripción por fecha caducadas.,['al dia'],https://web.facebook.com/marketplace/item/1130782697929053/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
"2014 Chevrolet orlando full, poco kilometraje",2014,Chevrolet,"orlando full, poco kilometraje",7500000,,automatic,84000,Chillán,"Vendo por renovación Chevrolet Orlando año 2014, Full, automática, motor 2.4cc impecable, 3 corridas de asiento, poco kilometraje 84.000 km. bencinera, batería nueva recién cambiada, Aire acondicionado, cierre centralizado, frenos ABS, censor retroceso, alza vidrios eléctricos, alarma, panel radio abatible, entrada auxiliar, velocidad crucero. Papeles y patente al día. Revisión técnica hasta octubre 2024. Valor $7.500.000 Conversable.","['conversable', 'al dia']",https://web.facebook.com/marketplace/item/2197361823962780/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2015 Chevrolet tracker,2015,Chevrolet,tracker,7200000,,automatic,160000,Santiago,Impecable,[],https://web.facebook.com/marketplace/item/1198375621531357/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2017 Chevrolet c4 1.2 feel aut,2017,Chevrolet,c4 1.2 feel aut,9190000,,automatic,75000,Santiago,🏦Con crédito: 9.190.000 💵Al contado: 9.490.000 ⬇️ SE VENDE ⬇️ . 🚗Marca: CITROEN 🚘Modelo: C4 1.2 FEEL 🗓Año: 2017 🔩Transmisión: AUTOMATICO ⚙️Motor: 1.2T 🚙Kilometraje: 75.500 ⛽️Combustible: BENCINA Contacto para más info Ejecutivo de Ventas Salazar Israel LUIS PINTO [hidden information],[],https://web.facebook.com/marketplace/item/430533099630987/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2012 Chevrolet cruze,2012,Chevrolet,cruze,6500000,,automatic,150000,La Serena,Llamar al número ➕5️⃣6️⃣9️⃣6️⃣7️⃣8️⃣9️⃣0️⃣5️⃣6️⃣3️⃣,[],https://web.facebook.com/marketplace/item/1452495625342242/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2007 Chevrolet trailblazer,2007,Chevrolet,trailblazer,7500000,,automatic,155000,Rancagua,"Se vende solo por renovación, documentación al día, a toda prueba, llegar y transferir. Precio conversable","['conversable', 'al dia']",https://web.facebook.com/marketplace/item/1642284832973559/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2013 Chevrolet cruze,2013,Chevrolet,cruze,1111111,,automatic,1000,Hijuelas,Vendo caja de cambio automatica de chevrolet cruze año 2013 en buen estado tcm tan bn y selenoides,[],https://web.facebook.com/marketplace/item/3184846991646041/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2004 Chevrolet optra ls,2004,Chevrolet,optra ls,1300000,,automatic,10000,Macul,Se vende con detalles de caja automática Atrasado Transferible Multas de tag (serán pagadas x el propietario) Precio comversable si lo vienen a ver Ubicado en Maipú,"['atrasado', 'multas']",https://web.facebook.com/marketplace/item/731381415770922/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2017 Chevrolet tracker ii lt awd 1.8 aut,2017,Chevrolet,tracker ii lt awd 1.8 aut,10000000,,automatic,128000,Ñuñoa,"-Camioneta en excelente estado -Control velocidad crucero -Llantas 18"" -Vidrios con laminas de seguridad -Patente grabada en vidrios y espejos -Tuercas de seguridad en las cuatro ruedas -Asistencia en pendientes -Sistema info entretenimiento apple car play y android -Revisión técnica y permiso de circulación al día.",['al dia'],https://web.facebook.com/marketplace/item/453517193906179/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2010 Chevrolet cruze ls 1.8 aut unico dueÑo,2010,Chevrolet,cruze ls 1.8 aut unico dueÑo,4500000,,automatic,114000,Concón,"CHEVROLET CRUZE LS, MECÁNICAMENTE EN MUY BUEN ESTADO. ÚNICO DUEÑO, DOCUMENTACIÓN AL DÍA. MOTOR 1.8, 4 AIRBAGS, FRENOS ABS, 114.000 KMS (LO PUEDE VERIFICAR POR AUTOFACT). ALZAVIDRIOS Y ESPEJOS ELÉCTRICOS, ALARMA Y CIERRE CENTRALIZADO, NEBLINEROS, LLANTAS, RUEDA DE REPUESTO, 2 LLAVES. MANTENCIÓN REALIZADA HACE MENOS DE 1 MES. DETALLES EN FOTOS: - PINTURA CAPOT - PARACHOQUES DELANTERO IZQUIERDO - PIQUETE PARABRISAS (SELLADO) - A/C HAY QUE CAMBIAR COMPRESOR SE PUEDE VER EN MIRAFLORES ALTO TODOS LOS DÍAS.","['al dia', 'repuesto']",https://web.facebook.com/marketplace/item/434578855688782/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2016 Chevrolet dmax d max version 4x4,2016,Chevrolet,dmax d max version 4x4,8690000,,automatic,165000,Las Condes,"Muy buen estado mecánico, versión 4x4. SE PUEDE VER EN AVENIDA LAS CONDES DETRAS DE COPEC CANTAGALLO (Se entra por la misma Copec) RECIBIMOS AUTO EN PARTE DE PAGO, CREDITO AUTOMOTRIZ, TARJETAS DE CREDITO",['parte'],https://web.facebook.com/marketplace/item/416267430947597/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2013 Chevrolet orlando ls diésel,2013,Chevrolet,orlando ls diésel,7300000,,automatic,161000,Concón,"Cómodo y versátil vehículo de diseño atemporal, uso familiar y/o ejecutivo con capacidad para 7 pasajeros, uso comercial con amplio espacio de carga al abatir 2º y 3º fila de asientos, potente y rendidor motor diésel, consumo mixto de 17 km/lt, cómoda caja manual de 6 velocidades, 4 airbags, control de estabilidad y de tracción, control de velocidad crucero, sensores de retroceso, computador a bordo, aire acondicionado. Este es el reconocido Chevrolet Orlando en su variante LS, motor turbodiésel de 4 cilindros y 2.0 lts., 161 hp de pòtencia y 360 Nm de torque, transmisión manual de 6 velocidades, consumo homologado mixto (ciudad/carrtera) de 17 km/lt EXTERIOR - Diseño atempiral que se mantiene vigente en el tiempo - Amplio frontal con definido carácter - Neblineros - Pasos de rueda ensanchados - Llantas de aleación de 5 rayos dobles - Amplios espejos laterales para mejor visibilidad - Amplias puertas traseras para cómodo acceso a 2º y 3º fila de asientos - Protecciones en ángulos de entrada/salida - Amplio acceso a maletero para cómoda y fácil carga/descarga INTERIOR - 7 asientos distribuidos en 3 filas - Puesto de conducción en altura para mejor visibilidad y maniobrabilidad, fácil acceso a cabina y cómodo descenso. - Asientos de tela, delanteros con sujeciones laterales - Volante multifunción forrado en cuero - Cierre centralizado - Alzavidrios eléctricos en las 4 puertas - Aire acondicionado - Cuadro de instrumentos deportivo inspirado en diseño de modelo Camaro - Radio con panel levadizo para espacio en consola - Conexión USB - Computador a bordo SEGURIDAD - Frenos de disco en las 4 ruedas con ABS y asistente hidráulico al frenado de emergencia - 4 airbags (frontales / laterales) - Control electrónico de estabilidad y tracción - Sensores de retroceso Para más detalles y agendamiento de muestra, por favor comuinicarse con el siguiente contacto: Claudio Retamal Ventas",[],https://web.facebook.com/marketplace/item/1179707786521503/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
